,2015-12-04T17:51:54Z,1,0,1,
,2015-12-08T08:00:05Z,206,241,53152,
,2015-12-19T08:00:05Z,3,2,194,
,2015-12-22T08:00:06Z,8,3,1403,
,2015-12-22T08:00:06Z,212,86,34307,
,2016-01-07T08:00:05Z,7,2,2129,
,2016-01-07T08:00:06Z,126,333,10869,
,2016-01-08T08:00:06Z,36,108,12704,
,2016-01-23T08:00:06Z,810,826,310551,
,2016-01-24T08:00:05Z,0,5,0,
,2016-01-29T08:00:06Z,96,305,31911,
,2016-02-02T08:00:06Z,610,1106,34177,
,2016-02-05T08:00:06Z,3,20,2,
,2016-02-06T08:00:06Z,1,1,1419,
,2016-02-06T08:00:06Z,20,22,3440,
,2016-02-06T08:00:07Z,2,4,841,
,2016-02-11T08:00:06Z,0,0,0,
,2016-02-11T08:00:06Z,25,11,67042,
,2016-02-17T08:00:06Z,5,2,5165,
,2016-02-17T08:00:23Z,222,902,4549,
,2016-02-26T08:00:05Z,63,9,38504,
,2016-03-03T08:00:06Z,2,1,3025,
,2016-03-03T08:00:07Z,17,3,11453,
,2016-03-04T08:00:05Z,13,8,304,
,2016-03-10T08:00:06Z,86,46,23528,
,2016-03-11T08:00:05Z,14,5,3225,
,2016-03-19T07:00:06Z,27,28,1048,
,2016-03-22T07:00:06Z,85,202,15805,
,2016-03-22T07:00:06Z,7,1,8045,
,2016-03-22T07:00:06Z,84,474,5923,
,2016-03-25T07:00:06Z,41,43,362738,
,2016-03-26T07:00:06Z,5,0,23342,
,2016-03-26T07:00:07Z,22,26,5700,
,2016-03-29T07:00:06Z,35,37,2165,
,2016-04-02T07:00:06Z,1,0,6111,
,2016-04-03T07:00:06Z,22,25,36077,
,2016-04-05T07:00:06Z,16,15,9,
,2016-04-07T07:00:05Z,6,0,52,
,2016-04-11T07:00:06Z,1,8,9388,
,2016-04-13T07:00:07Z,34,23,1086,
,2016-04-13T07:00:08Z,62,168,21936,
,2016-04-13T07:00:08Z,36,52,91049,
,2016-04-14T07:00:06Z,6,12,3940,
,2016-04-14T07:00:06Z,4,1,254,
,2016-04-14T07:00:07Z,29,36,10548,
,2016-04-19T07:00:05Z,2,3,124,
,2016-04-21T07:00:06Z,26,15,14966,
,2016-04-26T07:00:06Z,3,2,163,
,2016-04-27T07:00:06Z,31,63,10578,
,2016-04-27T07:00:08Z,2,0,0,
,2016-05-05T07:00:05Z,5,1,18509,
,2016-05-16T18:09:04Z,8,2,137,
,2016-05-19T07:00:06Z,8,30,1755,
,2016-05-19T07:00:07Z,2,1,222,
,2016-05-19T07:00:07Z,2,4,109,
,2016-05-19T07:00:08Z,3,0,857,
,2016-05-19T07:00:08Z,1,0,2856,
,2016-05-19T07:00:08Z,2,1,51,
,2016-05-19T07:00:08Z,1,0,40,
,2016-05-19T07:00:09Z,7,12,198,
,2016-05-19T07:00:09Z,1,6,1941,
,2016-05-28T07:00:05Z,30,57,1290,
,2016-05-29T07:00:05Z,7,13,1274,
,2016-05-29T07:00:06Z,51,110,635,
,2016-05-30T07:00:06Z,3,3,3206,
,2016-06-02T07:00:06Z,44,58,149,
,2016-06-02T07:00:07Z,11,11,3284,
,2016-06-10T07:00:05Z,0,0,6249,
,2016-06-19T07:00:06Z,16,25,439561,
,2016-06-24T07:00:05Z,4,1,3892,
,2016-06-28T07:00:06Z,262,351,44465,
,2016-07-06T00:45:15Z,7,7,654,
,2016-07-06T07:00:05Z,2,2,304,
,2016-07-06T07:00:07Z,15,7,14682,
,2016-07-06T07:00:07Z,3,2,1340,
,2016-07-11T07:00:06Z,0,0,59577,
,2016-07-11T07:00:07Z,41,20,75865,
,2016-07-13T07:00:06Z,0,0,0,
,2016-07-13T07:00:07Z,0,0,0,
,2016-07-13T07:00:07Z,0,0,0,
,2016-07-13T07:00:07Z,0,0,0,
,2016-07-13T07:00:08Z,0,0,0,
,2016-07-13T07:00:08Z,0,0,0,
,2016-07-15T07:00:06Z,1,0,1472,
,2016-07-17T07:00:06Z,1,0,3489,
,2016-07-19T07:00:09Z,36,4,8001,
,2016-07-22T07:00:06Z,35,56,9362,
,2016-07-29T07:00:06Z,23,17,11805,
,2016-07-31T07:00:06Z,5,1,15757,
,2016-08-02T07:00:07Z,4,2,157295,
,2016-08-05T07:00:07Z,1,1,3703,
,2016-08-10T07:00:06Z,1,5,510,
,2016-08-10T07:00:06Z,1,2,5417,
,2016-08-10T07:00:07Z,2,2,5221,
,2016-08-10T07:00:07Z,1,2,140447,
,2016-08-13T07:00:06Z,5,4,1839,
,2016-08-13T07:00:07Z,2,1,10833,
,2016-08-18T07:00:06Z,10,7,142,
,2016-08-19T07:00:06Z,6,0,6482,
,2016-08-23T07:00:06Z,0,0,5676,
,2016-08-23T07:00:07Z,0,1,833,
,2016-08-26T07:00:06Z,4,0,36,
,2016-08-27T07:00:06Z,0,2,946,
,2016-08-27T07:00:07Z,2,3,1580,
,2016-08-28T07:00:07Z,5,4,1071,
,2016-08-31T07:00:06Z,0,1,6900,
,2016-09-01T07:00:07Z,7,2,1969,
,2016-09-01T07:00:07Z,4,1,229,
,2016-09-01T07:00:08Z,6,3,1839,
,2016-09-01T07:00:08Z,3,9,186,
,2016-09-01T07:00:08Z,2,6,402,
,2016-09-01T07:00:09Z,0,1,17,
,2016-09-01T07:00:09Z,4,10,1959,
,2016-09-02T07:00:06Z,55,30,53688,
,2016-09-04T07:00:06Z,0,0,309,
,2016-09-06T07:00:06Z,0,0,0,
,2016-09-06T07:00:07Z,0,0,0,
,2016-09-10T07:00:06Z,0,0,166,
,2016-09-10T07:00:07Z,0,0,2819,
,2016-09-13T07:00:06Z,0,0,0,
,2016-09-14T07:00:07Z,5,3,3068,
,2016-09-15T07:00:06Z,0,1,4977,
,2016-09-15T07:00:08Z,17,71,8895,
,2016-09-22T07:00:06Z,0,0,44990,
,2016-09-27T07:00:07Z,63,80,20526,
,2016-10-05T07:00:07Z,0,0,0,
,2016-10-05T07:00:07Z,0,0,0,
,2016-10-05T07:00:08Z,0,0,0,
,2016-10-05T07:00:08Z,2,5,165,
,2016-10-05T07:00:08Z,1,4,12186,
,2016-10-11T07:00:06Z,0,0,2,
,2016-10-11T07:00:07Z,0,0,3,
,2016-10-11T07:00:08Z,0,0,2,
,2016-10-12T07:00:06Z,0,0,2,
,2016-10-12T07:00:07Z,0,0,3,
,2016-10-12T07:00:07Z,0,0,2,
,2016-10-14T07:00:06Z,0,3,2746,
,2016-10-20T07:00:07Z,1,0,3289,
,2016-10-22T07:00:07Z,0,1,1,
,2016-10-26T07:00:06Z,1,1,26813,
,2016-10-27T07:00:06Z,2,0,849,
,2016-10-27T07:00:08Z,4,1,1460,
,2016-11-06T07:00:07Z,0,0,4,
,2016-11-06T07:00:07Z,0,0,4,
,2016-11-06T07:00:08Z,0,3,214,
,2016-11-06T07:00:08Z,0,1,44,
,2016-11-08T08:00:08Z,0,0,15400,
,2016-11-24T08:09:43Z,0,0,18,
,2016-11-28T08:00:06Z,0,0,14,
,2016-11-28T08:00:07Z,1,0,65,
,2016-11-28T08:00:07Z,0,0,160,
,2016-11-28T08:00:07Z,9,1,14407,
,2016-11-28T08:00:07Z,2,2,370,
,2016-11-28T08:00:08Z,5,5,104,
,2016-11-28T08:00:08Z,4,0,41,
,2016-11-28T08:00:08Z,0,1,0,
,2016-11-28T08:00:09Z,0,0,0,
,2016-11-28T08:00:09Z,0,0,0,
,2016-11-28T08:00:10Z,0,0,931,
,2016-11-28T08:00:10Z,1,0,2,
,2016-11-28T08:00:10Z,0,0,0,
,2016-11-29T08:00:08Z,1,1,57,
,2016-11-30T08:00:08Z,487,1136,2423,
,2016-12-06T08:00:06Z,3,1,179,
,2016-12-06T08:00:07Z,0,0,262,
,2016-12-06T08:00:07Z,0,0,4,
,2016-12-06T08:00:07Z,0,2,0,
,2016-12-07T08:00:07Z,0,0,13490,
,2016-12-08T08:00:07Z,8,0,8362,
,2016-12-10T08:00:06Z,2,2,1500,
,2016-12-13T13:22:13Z,0,0,6,
,2016-12-16T08:00:07Z,7,0,7465,
,2016-12-17T08:00:06Z,2,0,336,
,2016-12-21T08:00:06Z,10,8,6730,
,2016-12-28T08:00:08Z,0,1,0,
,2016-12-30T08:00:06Z,10,9,156,
,2016-12-31T08:00:07Z,0,0,19041,
,2017-01-04T08:00:07Z,3,5,281,
,2017-01-06T08:00:06Z,339,2410,113207,
,2017-01-10T08:00:07Z,0,0,0,
,2017-01-10T08:00:07Z,0,2,33,
,2017-01-11T08:00:07Z,0,0,0,
,2017-01-12T08:00:06Z,0,0,2614,
,2017-01-13T08:00:06Z,0,1,238,
,2017-01-13T08:00:07Z,0,0,27,
,2017-01-17T08:00:07Z,0,0,2,
,2017-01-31T08:00:07Z,7,8,1923,
,2017-02-01T08:00:07Z,0,0,5938,
,2017-02-03T08:00:07Z,2,1,74,
,2017-02-03T08:00:08Z,1,1,1867,
,2017-02-04T08:00:06Z,16,6,13453,
,2017-02-13T08:00:07Z,3,12,692923,
,2017-02-14T08:00:07Z,3,5,0,
,2017-02-15T08:00:06Z,6,1,7022,
,2017-02-18T08:00:07Z,0,0,132345,
,2017-02-22T08:00:06Z,1,1,16103,
,2017-02-28T08:00:06Z,2,1,150,
,2017-03-04T08:00:06Z,0,0,109,
,2017-03-05T08:00:06Z,0,0,2568,
,2017-03-05T08:00:07Z,0,9,147712,
,2017-03-07T08:00:06Z,0,0,542,
,2017-03-07T08:00:06Z,0,0,802,
,2017-03-07T08:00:07Z,0,0,59,
,2017-03-07T08:00:07Z,0,0,7737,
,2017-03-07T08:00:07Z,0,0,407,
,2017-03-07T08:00:07Z,0,0,145,
,2017-03-07T08:00:07Z,0,0,75,
,2017-03-10T08:00:06Z,1,0,8231,
,2017-03-10T08:00:07Z,0,0,0,
,2017-03-14T07:00:06Z,34,43,4116,
,2017-03-16T07:00:07Z,0,0,0,
,2017-03-18T07:00:06Z,0,0,0,
,2017-03-18T07:00:07Z,9,3,44,
,2017-03-20T07:34:06Z,0,0,38,
,2017-03-22T07:00:06Z,5,5,32906,
,2017-03-22T07:00:07Z,0,0,7857,
,2017-04-04T23:46:10Z,1,2,44,
,2017-04-07T15:58:48Z,0,0,0,
,2017-04-07T16:03:36Z,0,0,0,
,2017-04-07T16:07:24Z,0,0,0,
,2017-04-07T16:12:26Z,0,0,0,
,2017-04-07T16:26:09Z,0,0,0,
,2017-04-07T16:27:47Z,0,0,0,
,2017-04-07T16:32:23Z,0,0,0,
,2017-04-07T16:35:14Z,0,0,0,
,2017-04-07T16:39:05Z,0,0,0,
,2017-04-08T07:00:06Z,1,6,1006,
,2017-04-08T07:00:07Z,0,0,18,
,2017-04-09T07:00:07Z,3,1,7905,
,2017-04-11T07:00:06Z,0,0,0,
,2017-04-14T07:00:06Z,1,0,439,
,2017-04-14T07:00:08Z,0,0,0,
,2017-04-19T07:00:07Z,0,0,133316,
,2017-04-24T07:00:07Z,0,0,0,
,2017-04-24T07:00:08Z,0,0,2090,
,2017-04-26T07:00:06Z,1,4,4566,
,2017-04-27T07:00:07Z,0,0,10635,
