,2014-03-03T08:00:07Z,365,592,8744,
,2014-03-08T08:00:06Z,54,45,29520,
,2014-03-08T08:00:07Z,3,2,128,
,2014-03-08T08:00:07Z,23,14,3250,
,2014-03-08T08:00:07Z,15,11,5160,
,2014-03-08T08:00:08Z,11,6,251,
,2014-03-11T07:00:06Z,348,204,4133,
,2014-03-13T07:00:06Z,75,60,5066,
,2014-03-15T07:00:07Z,220,349,273,
,2014-03-17T07:00:06Z,0,0,0,
,2014-03-18T07:00:06Z,26,30,71382,
,2014-03-19T07:00:06Z,11,15,5901,
,2014-03-21T07:00:06Z,0,0,0,
,2014-03-21T07:00:07Z,16,20,7327,
,2014-03-21T07:00:07Z,96,95,29931,
,2014-03-28T07:00:07Z,110,76,3016,
,2014-04-05T07:00:06Z,9,32,36158,
,2014-04-10T07:00:06Z,2,0,724,
,2014-04-10T07:00:07Z,73,145,53996,
,2014-04-11T07:00:06Z,11,1,2329,
,2014-04-16T07:00:07Z,37,20,6065,
,2014-04-16T07:00:08Z,14,27,1496,
,2014-04-16T07:00:08Z,57,41,52155,
,2014-04-22T07:00:07Z,29,25,7862,
,2014-05-02T07:00:07Z,109,144,258028,
,2014-05-07T07:00:06Z,226,154,51651,
,2014-05-12T07:00:06Z,24,20,80965,
,2014-05-19T07:00:07Z,61,56,10024,
,2014-05-22T07:00:07Z,61,54,16355,
,2014-05-23T07:00:07Z,1098,1217,257322,
,2014-05-23T07:00:07Z,772,1109,61763,
,2014-05-23T07:00:07Z,14,6,22561,
,2014-05-28T07:00:07Z,3,2,277,
,2014-05-28T07:00:08Z,3,1,147,
,2014-05-28T07:00:08Z,2,2,1395,
,2014-05-28T07:00:08Z,2,1,220,
,2014-05-28T07:00:08Z,2,2,65,
,2014-05-28T07:00:08Z,1,1,72,
,2014-05-28T07:00:08Z,2,1,27,
,2014-05-28T07:00:08Z,40,13,9282,
,2014-05-28T07:00:08Z,8,4,9823,
,2014-05-28T07:00:08Z,133,149,67159,
,2014-05-30T07:00:06Z,23,31,53369,
,2014-06-03T07:00:07Z,112,146,67395,
,2014-06-04T07:00:07Z,9,0,8526,
,2014-06-04T07:00:07Z,2,1,69,
,2014-06-04T07:00:08Z,423,304,32345,
,2014-06-07T07:00:10Z,1598,2271,120096,
,2014-06-10T07:00:07Z,70,125,1767,
,2014-06-10T07:00:07Z,87,190,415,
,2014-06-10T07:00:07Z,309,390,14433,
,2014-06-17T07:00:06Z,1,1,74,
,2014-06-17T07:00:07Z,3,2,23851,
,2014-06-17T07:00:07Z,3,1,18837,
,2014-06-17T07:00:07Z,2,2,457,
,2014-06-17T07:00:07Z,3,1,31,
,2014-06-17T07:00:07Z,2,1,144,
,2014-06-24T07:00:07Z,9,1,2581,
,2014-06-25T07:00:07Z,5,1,94,
,2014-06-25T07:00:07Z,5,1,593,
,2014-06-25T07:00:07Z,347,404,33251,
,2014-06-27T15:39:10Z,6,5,102,
